"step_n","position","position_return","omega","epsilon","phi","knowledge","decision","decision_norm","entropy","delta_t","cosine_similarity","delta_h_over_delta_d","frobenius_norm","timestamp"
4011,-0.8789273513627377,-0.8055031122431028,0.15,0.1,0.0,0.3425815909976904,0.48789964893269583,3.4499052586087844,-0.004924928630954699,0.1,-0.9999999783472551,0.44286883357009593,0.24849537983603218,"2025-07-18T18:06:39.324966Z"
4012,-0.8716735226645949,-0.8348026663870886,0.15,0.1,0.0,0.38527582551611117,0.4863920139630933,3.4392387733502288,-0.0055998682181905585,0.1,-0.9999999790293184,0.44768103741570303,0.24849537983603218,"2025-07-18T18:06:39.424924Z"
4013,-0.8642235711011975,-0.8645909810898555,0.15,0.1,0.0,0.4281674402166907,0.484877659547603,3.428524742186568,-0.006286170938821528,0.1,-0.9999999795305953,0.45319821675216265,0.24849537983603218,"2025-07-18T18:06:39.524965Z"
4014,-0.8565791728802183,-0.8948943203621298,0.15,0.1,0.0,0.4712807812003969,0.4833557577462544,3.417757307762156,-0.006985382491317149,0.1,-0.9999999799056498,0.45943276489720586,0.24849537983603218,"2025-07-18T18:06:39.625061Z"
4015,-0.8487420479590074,-0.9257403409237639,0.15,0.1,0.0,0.5146407169036916,0.4818254636876247,3.406930492931989,-0.0076991099075632554,0.1,-0.9999999801891557,0.4663988677347493,0.24849537983603218,"2025-07-18T18:06:39.724927Z"
4016,-0.8407139596576094,-0.9571582014915712,0.15,0.1,0.0,0.5582727022857071,0.4802859135031334,3.396038186148815,-0.008429030017817907,0.1,-0.9999999804041292,0.474112580159787,0.24849537983603218,"2025-07-18T18:06:39.824964Z"
4017,-0.8324967142620238,-0.9891786817898804,0.15,0.1,0.0,0.6022028462336799,0.47873622216306694,3.3850741261550796,-0.009176898527329887,0.1,-0.9999999805664052,0.4825919137419436,0.24849537983603218,"2025-07-18T18:06:39.924966Z"
4018,-0.8240921606177982,-1.0218343123432945,0.15,0.1,0.0,0.6464579826096295,0.47717548120161235,3.3740318858897504,-0.009944559795279168,0.1,-0.9999999806872079,0.49185693648600803,0.24849537983603218,"2025-07-18T18:06:40.024964Z"
4019,-0.8155021897140463,-1.0551595162436096,0.15,0.1,0.0,0.6910657453988355,0.47560275631710847,3.362904855512438,-0.010733957416820176,0.1,-0.9999999807746949,0.5019298857155324,0.24849537983603218,"2025-07-18T18:06:40.124968Z"
4020,-0.8067287342579827,-1.0891907642334457,0.15,0.1,0.0,0.7360546484637737,0.47401708483249066,3.3516862244385783,-0.011547145720806668,0.1,-0.9999999808349238,0.5128352952519019,0.24849537983603218,"2025-07-18T18:06:40.225024Z"
4021,-0.7977737682400724,-1.1239667446223558,0.15,0.1,0.0,0.7814541704566403,0.47241747299950376,3.3403689622694697,-0.012386302309534844,0.1,-0.9999999808724737,0.5246001382480691,0.24849537983603218,"2025-07-18T18:06:40.324902Z"
4022,-0.7886393064898909,-1.1595285497495522,0.15,0.1,0.0,0.8272948455002309,0.47080289312864915,3.3289457984896313,-0.013253741782847016,0.1,-0.9999999808908611,0.537253987226427,0.24849537983603218,"2025-07-18T18:06:40.424972Z"
4023,-0.7793274042227963,-1.1959198809359683,0.15,0.1,0.0,0.873608360311827,0.46917228052500715,3.317409200790997,-0.014151930807580402,0.1,-0.9999999808928214,0.5508291931064838,0.24849537983603218,"2025-07-18T18:06:40.524946Z"
4024,-0.7698401565775144,-1.2331872741315315,0.15,0.1,0.0,0.9204276585190404,0.46752453020797996,3.305751351868681,-0.015083504715052942,0.1,-0.9999999808805056,0.5653610852603282,0.24849537983603218,"2025-07-18T18:06:40.624953Z"
4025,-0.7601796981447412,-1.271380348767825,0.15,0.1,0.0,0.9677870530017003,0.465858493390624,3.2939641245162017,-0.016051285834585698,0.1,-0.9999999808556205,0.580888194937167,0.24849537983603218,"2025-07-18T18:06:40.724938Z"
4026,-0.7503482024868695,-1.310552082679097,0.15,0.1,0.0,1.015722347191542,0.46417297369151217,3.282039054828784,-0.01705830380061224,0.1,-0.9999999808195292,0.5974525047421106,0.24849537983603218,"2025-07-18T18:06:40.824867Z"
4027,-0.740347881648946,-1.3507591163633332,0.15,0.1,0.0,1.0642709663735854,0.4624667230489565,3.2699673133013634,-0.01810781810546473,0.1,-0.9999999807733256,0.6150997272478566,0.24849537983603218,"2025-07-18T18:06:40.925056Z"
4028,-0.7301809856609707,-1.3920620903316683,0.15,0.1,0.0,1.1134721001620584,0.46073843730385927,3.2577396735826913,-0.01920334321038492,0.1,-0.9999999807178905,0.6338796162775595,0.24849537983603218,"2025-07-18T18:06:41.024931Z"
4029,-0.7198498020316494,-1.4345260198503418,0.15,0.1,0.0,1.1633668574722926,0.45898675141337364,3.2453464786180777,-0.020348676574810386,0.1,-0.9999999806539318,0.6538463149394543,0.24849537983603218,"2025-07-18T18:06:41.124963Z"
4030,-0.7093566552337145,-1.4782207120298734,0.15,0.1,0.0,1.2139984354814937,0.4572102342528644,3.2327776038801117,-0.021547930019844664,0.1,-0.9999999805820171,0.6750587451069169,0.24849537983603218,"2025-07-18T18:06:41.224955Z"
4031,-0.698703906180928,-1.5232212309792734,0.15,0.1,0.0,1.2654123042696133,0.45540738295826244,3.220022417348526,-0.022805564907704155,0.1,-0.9999999805025984,0.6975810437749747,0.24849537983603218,"2025-07-18T18:06:41.324956Z"
4032,-0.6878939516968858,-1.5696084176415783,0.15,0.1,0.0,1.3176564090614644,0.4535766167546814,3.2070697358563813,-0.024126431696821153,0.1,-0.9999999804160293,0.7214830525783955,0.24849537983603218,"2025-07-18T18:06:41.424946Z"
4033,-0.6769292239757426,-1.6174694719869673,0.15,0.1,0.0,1.3707813922583665,0.45171627020997396,3.1939077773688407,-0.02551581452460591,0.1,-0.9999999803225827,0.7468408677606018,0.24849537983603218,"2025-07-18T18:06:41.524931Z"
4034,-0.6658121900349787,-1.6668986064956506,0.15,0.1,0.0,1.4248408377588844,0.44982458584357427,3.1805241087019467,-0.02697948157965149,0.1,-0.9999999802224587,0.7737374590832368,0.24849537983603218,"2025-07-18T18:06:41.624949Z"
4035,-0.6545453511603311,-1.7179977813536373,0.15,0.1,0.0,1.4798915404318331,0.44789970601129736,3.166905588120343,-0.028523742156052613,0.1,-0.9999999801157956,0.8022633675653645,0.24849537983603218,"2025-07-18T18:06:41.724931Z"
4036,-0.6431312423430149,-1.7708775335619364,0.15,0.1,0.0,1.5359938040307446,0.44593966397550566,3.1530383021732717,-0.030155511439088154,0.1,-0.9999999800026772,0.8325174936242827,0.24849537983603218,"2025-07-18T18:06:41.824919Z"
4037,-0.6315724317093611,-1.8256579142862055,0.15,0.1,0.0,1.5932117713396536,0.44394237405689313,3.1389074960351326,-0.031882384259458836,0.1,-0.9999999798831366,0.8646079891948273,0.24849537983603218,"2025-07-18T18:06:41.924923Z"
4038,-0.6198715199429989,-1.8824695513254857,0.15,0.1,0.0,1.6516137909302993,0.44190562074874135,3.124497496507968,-0.03371271927958882,0.1,-0.9999999797571616,0.8986532697918574,0.24849537983603218,"2025-07-18T18:06:42.024967Z"
4039,-0.608031139699713,-1.9414548566544936,0.15,0.1,0.0,1.7112728256090233,0.43982704665639427,3.1097916267152663,-0.03565573534908153,0.1,-0.9999999796246963,0.9347831653663611,0.24849537983603218,"2025-07-18T18:06:42.124959Z"
4040,-0.5960539550151067,-2.0027694027137692,0.15,0.1,0.0,1.7722669084604257,0.43770413910337796,3.094772111365634,-0.037721622098325386,0.1,-0.9999999794856451,0.9731402322765152,0.24849537983603218,"2025-07-18T18:06:42.224967Z"
4041,-0.5839426607052057,-2.0665834956422735,0.15,0.1,0.0,1.834679653382287,0.43553421522035435,3.0794199712864967,-0.03992166724355957,0.1,-0.9999999793398722,1.0138812529076344,0.24849537983603218,"2025-07-18T18:06:42.324932Z"
4042,-0.5716999817601356,-2.133083979160481,0.15,0.1,0.0,1.8986008281872389,0.43331440530315907,3.063714905716244,-0.04226840357119752,0.1,-0.9999999791872023,1.0571789545850139,0.24849537983603218,"2025-07-18T18:06:42.424971Z"
4043,-0.5593286727310106,-2.2024763095698185,0.15,0.1,0.0,1.9641269997649236,0.4310416341904883,3.047635160590931,-0.044775779176668175,0.1,-0.9999999790274213,1.103223985685121,0.24849537983603218,"2025-07-18T18:06:42.524967Z"
4044,-0.5468315171101712,-2.274986950655476,0.15,0.1,0.0,2.031362262508742,0.42871260036912145,3.0311573807598737,-0.04745935528260531,0.1,-0.9999999788602761,1.15222719452061,0.24849537983603218,"2025-07-18T18:06:42.624920Z"
4045,-0.5342113267049101,-2.3508661475758883,0.15,0.1,0.0,2.100419063283198,0.4263237524632955,3.0142564437019477,-0.05033653689053416,0.1,-0.9999999786854706,1.2044222660270496,0.24849537983603218,"2025-07-18T18:06:42.724967Z"
4046,-0.5214709410048275,-2.430391151630812,0.15,0.1,0.0,2.171419138729472,0.42387126270299397,2.99690527187706,-0.05342684267817481,0.1,-0.9999999785026663,1.2600687830234527,0.24849537983603218,"2025-07-18T18:06:42.824956Z"
4047,-0.5086132265429578,-2.5138699838175786,0.15,0.1,0.0,2.2444945837909773,0.4213509968909352,2.9790746203171596,-0.0567522220047818,0.1,-0.9999999783114791,1.3194557933913031,0.24849537983603218,"2025-07-18T18:06:42.924972Z"
4048,-0.4956410762508119,-2.601645845234778,0.15,0.1,0.0,2.319789074132339,0.4187584802967393,2.9607328354155555,-0.060337428713494665,0.1,-0.9999999781114761,1.3829059828351287,0.24849537983603218,"2025-07-18T18:06:43.024967Z"
4049,-0.48255740880747966,-2.6941023078894375,0.15,0.1,0.0,2.397459269812404,0.41608885879496393,2.941845580082963,-0.06421046373325769,0.1,-0.9999999779021697,1.4507805758933885,0.24849537983603218,"2025-07-18T18:06:43.124969Z"
4050,-0.4693651679829396,-2.7916694519362832,0.15,0.1,0.0,2.477676433399451,0.413336854426117,2.9223755194659837,-0.0684031014313496,0.1,-0.9999999776830163,1.523485117085263,0.24849537983603218,"2025-07-18T18:06:43.224934Z"
4051,-0.45606732197572275,-2.8948311570089946,0.15,0.1,0.0,2.5606283030066224,0.4104967143894471,2.9022819602196535,-0.07295151844919678,0.1,-0.9999999774534082,1.6014763212803722,0.24849537983603218,"2025-07-18T18:06:43.324926Z"
4052,-0.44266686274508094,-3.004133809060135,0.15,0.1,0.0,2.6465212699035323,0.4075621522642176,2.881520434826249,-0.07789704863747911,0.1,-0.9999999772126664,1.6852702301865616,0.24849537983603218,"2025-07-18T18:06:43.424929Z"
4053,-0.42916680533780827,-3.120196754061715,0.15,0.1,0.0,2.735582921994516,0.40452627999035357,2.8600422205732854,-0.08328709405783796,0.1,-0.9999999769600353,1.7754519736426335,0.24849537983603218,"2025-07-18T18:06:43.524955Z"
4054,-0.4155701872098685,-3.243724921629279,0.15,0.1,0.0,2.828065029309926,0.401381528803912,2.8377937804323192,-0.08917623034213568,0.1,-0.9999999766946702,1.872687514894147,0.24849537983603218,"2025-07-18T18:06:43.624965Z"
4055,-0.4018800675429801,-3.3755241629247803,0.15,0.1,0.0,2.924247066773605,0.3981195568964864,2.8147161100661795,-0.09562755569722922,0.1,-0.9999999764156281,1.9777378647583528,0.24849537983603218,"2025-07-18T18:06:43.724970Z"
4056,-0.3880995265563134,-3.5165200090599904,0.15,0.1,0.0,3.024440394312422,0.3947311410215645,2.790743971331898,-0.10271434749759702,0.1,-0.9999999761218545,2.09147638954768,0.24849537983603218,"2025-07-18T18:06:43.824925Z"
4057,-0.37423166481345416,-3.667780774328424,0.15,0.1,0.0,3.1289932468385024,0.39120604856561597,2.765804987661264,-0.11052211011624692,0.1,-0.9999999758121683,2.2149100246929674,0.24849537983603218,"2025-07-18T18:06:43.924980Z"
4058,-0.36027960252478985,-3.830546225521064,0.15,0.1,0.0,3.2382967295304144,0.387532885682854,2.7398185702058564,-0.11915112440980377,0.1,-0.9999999754852411,2.349205458340139,0.24849537983603218,"2025-07-18T18:06:44.024967Z"
4059,-0.34624647884547566,-4.006263447304514,0.15,0.1,0.0,3.3527920710937753,0.3836989158841076,2.7126946350909784,-0.12871964600735575,0.1,-0.9999999751395793,2.4957216931340005,0.24849537983603218,"2025-07-18T18:06:44.124929Z"
4060,-0.33213545116913756,-4.196632102970783,0.15,0.1,0.0,3.4729794649367873,0.37968984186451965,2.684332060772969,-0.13936795053839374,0.1,-0.9999999747734941,2.6560508683579833,0.24849537983603218,"2025-07-18T18:06:44.224923Z"
4061,-0.31794969441747234,-4.403662093128948,0.15,0.1,0.0,3.5994289336704033,0.37548954119771405,2.6546168192476793,-0.15126349556652058,0.1,-0.999999974385074,2.8320698854097994,0.24849537983603218,"2025-07-18T18:06:44.324923Z"
4062,-0.3036924003259034,-4.629747764010129,0.15,0.1,0.0,3.7327937981859067,0.37107974359172846,2.6234196941319765,-0.16460757096021175,0.1,-0.9999999739721439,3.0260063127565644,0.24849537983603218,"2025-07-18T18:06:44.424965Z"
4063,-0.28936677672545386,-4.877764485752009,0.15,0.1,0.0,3.873827537028473,0.36643963336399094,2.590593470100093,-0.1796439566498389,0.1,-0.9999999735322201,3.2405233823418773,0.24849537983603218,"2025-07-18T18:06:44.524932Z"
4064,-0.2749760468209981,-5.151195884182817,0.15,0.1,0.0,4.0234051127837835,0.36154535515330916,2.55596943830013,-0.1966703225811605,0.1,-0.9999999730624552,3.4788308302869844,0.24849537983603218,"2025-07-18T18:06:44.624968Z"
4065,-0.260523448466054,-5.454303710971795,0.15,0.1,0.0,4.182550263224279,0.35636939288919217,2.519353005853374,-0.2160534275595575,0.1,-0.9999999725595669,3.744831200330198,0.24849537983603218,"2025-07-18T18:06:44.724967Z"
4066,-0.24601223343428014,-5.79235800905086,0.15,0.1,0.0,4.352470875253162,0.3508797805033121,2.4805181160154803,-0.238249662596943,0.1,-0.999999972019752,4.043315534349342,0.24849537983603218,"2025-07-18T18:06:44.824970Z"
4067,-0.23144566668783983,-6.171954112072119,0.15,0.1,0.0,4.5346054919986285,0.3450390859161998,2.439200065781461,-0.26383324223081306,0.1,-0.9999999714385791,4.380228969739527,0.24849537983603218,"2025-07-18T18:06:44.924922Z"
4068,-0.21682702564279888,-6.601457262041654,0.15,0.1,0.0,4.730685436166587,0.33880308440012624,2.395086127994399,-0.29353554869045273,0.1,-0.9999999708108503,4.763037081225957,0.24849537983603218,"2025-07-18T18:06:45.024924Z"
4069,-0.20215959943172046,-7.091639095758129,0.15,0.1,0.0,4.942819289888492,0.33211899837165626,2.347803109089251,-0.328301086485032,0.1,-0.9999999701304293,5.201240326126867,0.24849537983603218,"2025-07-18T18:06:45.124924Z"
4070,-0.1874466881636243,-7.656610084329432,0.15,0.1,0.0,5.17361012776314,0.3249231191371188,2.296900538815073,-0.36936876873643204,0.1,-0.9999999693900112,5.707111099682014,0.24849537983603218,"2025-07-18T18:06:45.224977Z"
4071,-0.1726916021814761,-8.315221960379713,0.15,0.1,0.0,5.4263220135436505,0.31713752625995467,2.2418274827085205,-0.41839288613979936,0.1,-0.9999999685808322,6.296773820162064,0.24849537983603218,"2025-07-18T18:06:45.324966Z"
4072,-0.15789766131737432,-9.093241854978928,0.15,0.1,0.0,5.705122870162544,0.3086654526288833,2.18189978394221,-0.47762817341820624,0.1,-0.9999999676922777,6.9918286664980185,0.24849537983603218,"2025-07-18T18:06:45.424966Z"
4073,-0.14306819414560185,-10.02684358879066,0.15,0.1,0.0,6.01544999357171,0.29938455090226945,2.116252475195624,-0.5502221329193192,0.1,-0.9999999667113638,7.821864904887762,0.24849537983603218,"2025-07-18T18:06:45.524968Z"
4074,-0.128206537233711,-11.168451640389264,0.15,0.1,0.0,6.364580857035011,0.28913678318051544,2.0437683296063662,-0.6406943881185498,0.1,-0.999999965622033,8.828484178771511,0.24849537983603218,"2025-07-18T18:06:45.624931Z"
4075,-0.11331603439180987,-12.5970214426132,0.15,0.1,0.0,6.762565046609032,0.27771262745362074,1.9629662549115021,-0.7557584572966783,0.1,-0.9999999644041955,10.071997610050529,0.24849537983603218,"2025-07-18T18:06:45.724982Z"
4076,-0.09840003592021901,-14.437254158463222,0.15,0.1,0.0,7.2238311764370735,0.2648251812235365,1.871818306106131,-0.9058082438395493,0.1,-0.9999999630324216,11.643097000288314,0.24849537983603218,"2025-07-18T18:06:45.824931Z"
4077,-0.08346189785566813,-16.8983393604416,0.15,0.1,0.0,7.770154744994416,0.250065040451989,1.7674308731405253,-1.1077908753824843,0.1,-0.9999999614741888,13.684329619151658,0.24849537983603218,"2025-07-18T18:06:45.924907Z"
4078,-0.06850498121620197,-20.360101053817417,0.15,0.1,0.0,8.43665205094679,0.2328152598052606,1.6454438521408064,-1.39124345476545,0.1,-0.999999959687739,16.43224254197836,0.24849537983603218,"2025-07-18T18:06:46.024930Z"
4079,-0.05353265124496537,-25.591547352023188,0.15,0.1,0.0,9.285450971826963,0.21207319661311358,1.4987720060884684,-1.8124428993954618,0.1,-0.9999999576203957,20.30653560005923,0.24849537983603218,"2025-07-18T18:06:46.124929Z"
4080,-0.038548276653037825,-34.42100162383405,0.15,0.1,0.0,10.4429005134856,0.18601643134416998,1.3145384771337307,-2.492880203454857,0.1,-0.9999999552125791,26.11365213741213,0.24849537983603218,"2025-07-18T18:06:46.224949Z"
4081,-0.02355522886148767,-52.5182236874349,0.15,0.1,0.0,12.234501728383858,0.1506637583795851,1.064616221591096,-3.748178196364934,0.1,-0.9999999524409352,35.507866524480114,0.24849537983603218,"2025-07-18T18:06:46.324945Z"
4082,-0.00855688124281656,-110.64621462263572,0.15,0.1,0.0,16.06628412142204,0.09353612061976611,0.6608536028351187,-6.627529245275907,0.1,-0.9999999497396131,50.402067402412,0.24849537983603218,"2025-07-18T18:06:46.424968Z"
4083,0.0064433916380351106,1039.4344059478494,0.15,0.1,0.0,20.49743741223145,0.9478389472635398,6.70185812423496,-5.783755704503467,0.1,0.999999997033214,0.9876749958645235,0.24849537983603218,"2025-07-18T18:06:46.524949Z"
4084,0.02144221478295108,91.21489942635849,0.15,0.1,0.0,23.764033543844292,0.9664698651682274,6.833867672926072,-3.381250298210989,0.1,0.9999999978524836,128.95260547994775,0.24849537983603218,"2025-07-18T18:06:46.624946Z"
4085,0.03643621351999955,47.68747634526901,0.15,0.1,0.0,25.503591852633885,0.9735735898248713,6.88423088673395,-1.5903521093672757,0.1,0.9999999983923618,252.10692635288785,0.24849537983603218,"2025-07-18T18:06:46.724928Z"
4086,0.05142201426272015,32.27179738991076,0.15,0.1,0.0,26.703308176757165,0.9775926557817948,6.912734474844756,-0.9890157850397158,0.1,0.9999999984607665,149.6209146037187,0.24849537983603218,"2025-07-18T18:06:46.824970Z"
4087,0.06639624526916664,24.379257479895177,0.15,0.1,0.0,27.62741993764711,0.9802734830321641,6.93174963206864,-0.6995119569796291,0.1,0.9999999979043911,107.99048242299172,0.24849537983603218,"2025-07-18T18:06:46.924947Z"
4088,0.08135553740053462,19.581187633845044,0.15,0.1,0.0,28.384667695059658,0.9822329145474282,6.9456472826494,-0.5330592623304643,0.1,0.9999999966727505,84.94948323148098,0.24849537983603218,"2025-07-18T18:06:47.024966Z"
4089,0.09629652487920358,16.35476940293443,0.15,0.1,0.0,29.030329918143465,0.9837513091137811,6.956414719017108,-0.42655619648154514,0.1,0.9999999947941869,70.14189078978228,0.24849537983603218,"2025-07-18T18:06:47.124873Z"
4090,0.11121584604602262,14.03556812771961,0.15,0.1,0.0,29.596362561534658,0.9849768453324477,6.96510268186184,-0.3533471111710144,0.1,0.9999999923497244,59.73637024794133,0.24849537983603218,"2025-07-18T18:06:47.224938Z"
4091,0.12611014411666965,12.287418317397247,0.15,0.1,0.0,30.102924956412348,0.9859962007933009,6.972326052049747,-0.30036871955122163,0.1,0.999999989451815,51.97244107119463,0.24849537983603218,"2025-07-18T18:06:47.324967Z"
4092,0.14097606793691358,10.92198080952827,0.15,0.1,0.0,30.563570232277126,0.9868639287693628,6.978471987264106,-0.2605200861393461,0.1,0.9999999862281611,45.92295570868072,0.24849537983603218,"2025-07-18T18:06:47.424929Z"
4093,0.15581027273661002,9.825533942170898,0.15,0.1,0.0,30.98786549962588,0.9876163226289063,6.983798168730331,-0.22963341973493687,0.1,0.9999999828098446,41.0511941486985,0.24849537983603218,"2025-07-18T18:06:47.524965Z"
